stock,avg_return,volatility,avg_volume,risk_score,risk_cluster,risk_level
KRISHANA,0.0018797756658198,0.0335560509071879,42013.349270664505,2.8875578486253097,0,Low Risk
KRITI,0.0122152187094896,0.4115875316015597,44348.92544570503,3.538668275434348,0,High Risk
KRITIKA,0.0015655513101742,0.0539113822425183,245970.7687400319,3.5076120651694245,0,High Risk
KRITINUT,0.0024927056969271,0.0300875574353531,74499.93083573486,2.534069320691683,0,Low Risk
KRSNAA,-0.0003724739941478,0.0240411491739789,125237.78253968254,3.9490015830956726,2,High Risk
KSB,0.0016509549176472,0.0235507519412392,39203.8525121556,2.670710551895769,0,Low Risk
KSCL,0.0006348368603931,0.0231778278483138,221280.04527081648,3.482514985772378,0,High Risk
KSHITIJPOL,0.0027565915238963,0.096221446330693,238686.5980551053,3.546278661535457,0,High Risk
KSL,0.0015232622079943,0.0262521943442093,101288.29983792544,2.8433087751112285,0,Low Risk
KSOLVES,0.0041706991190545,0.0451447586434027,33972.804519774014,2.4484857434645377,0,Low Risk
KTKBANK,0.0008495964508665,0.0257701781107366,2423055.778768233,3.3371220847643843,0,Medium Risk
KUANTUM,0.000974891809011,0.0439849804718186,140212.51848428836,3.735772086841192,2,High Risk
L&TFH,0.0006123390285724,0.0275539627354393,11316908.762560776,3.680871661929229,2,High Risk
LAGNAM,0.0022037411097,0.0328282713165034,37791.25931928687,2.7245783788166578,0,Low Risk
LAKPRE,-9.015182476450983e-06,0.0338597463779015,3008.9851380042464,5.741709442323334,2,High Risk
LALPATHLAB,0.0009432267104027,0.0230113409156661,228016.329821718,3.1380063844411548,0,Medium Risk
LAMBODHARA,0.0019130010883149,0.0397788691614432,64124.10858995138,3.033075141681364,0,Medium Risk
LANDMARK,0.0018633877203151,0.025802769225174,179126.29152542373,2.649146493070191,0,Low Risk
LAOPALA,0.0007291407470617,0.0261523143338224,213669.36628849272,3.4825151400905807,0,High Risk
LASA,0.0009065779032609,0.0376363311753793,169355.9286871961,3.647806929962312,0,High Risk
LATENTVIEW,0.0004491275134941,0.0277005275807096,953327.3805309734,3.940505847888528,2,High Risk
LAURUSLABS,0.0010784022518246,0.0333324703353476,2829368.9805510533,3.377114924761562,0,Medium Risk
LAXMICOT,0.0026766577187556,0.054337588378331,63735.3879093199,3.0238056343944586,0,Medium Risk
LAXMIMACH,0.0009467632925403,0.02203325992929,8290.18152350081,3.0932646230798246,0,Medium Risk
LEMONTREE,0.000910790001952,0.0290891801588502,4017014.8973322553,3.393791975158606,0,Medium Risk
LEXUS,0.0011430224670342,0.0369003065932101,14426.07131280389,3.4238049944225537,0,Medium Risk
LFIC,0.0015601744761524,0.0408847074124875,9068.462722852511,3.2436368601851835,0,Medium Risk
LGBBROSLTD,0.0012719431553624,0.0295763149457193,105055.37925445705,3.1160886199893554,0,Medium Risk
LGBFORGE,0.0018226680551059,0.0382751668032753,183047.769104355,3.040099301473516,0,Medium Risk
LIBAS,-0.0002461355747038,0.034444941957654,224670.1977928693,4.610285707425059,2,High Risk
LIBERTSHOE,0.0010776704998207,0.0324708525240234,241939.5056726094,3.3524308282442195,0,Medium Risk
LICHSGFIN,0.0005529629372287,0.0251421604329409,3638495.1612641816,3.67642036640757,2,High Risk
LICI,0.0005031372265007,0.0176093805713572,2399950.881431768,3.4077196839299986,0,Medium Risk
LICNETFGSC,0.000366629950375,0.0138855961539725,15657.499189627228,3.4261237923070214,0,Medium Risk
LICNETFN50,0.0007593489555291,0.0177522277090436,1687.221862348178,3.075363993308682,0,Medium Risk
LICNETFSEN,0.0009605664054852,0.0234470921255707,1896.8809963099632,3.1401825515979,0,Medium Risk
LICNFNHGP,0.0007797248161732,0.0171907645430342,7210.559322033899,3.022426314851472,0,Medium Risk
LIKHITHA,0.0013399900501198,0.0321195026642712,290723.4480286738,3.1486835617787863,0,Medium Risk
LINC,0.0012684545907696,0.0305005624721192,18485.62641815235,3.147952218678906,0,Medium Risk
LINCOLN,0.0014018953527007,0.0270408517803989,128357.5769854133,2.944674984011449,0,Low Risk
LINDEINDIA,0.002173315383969,0.0248085199415479,96341.028363047,2.477623932412876,0,Low Risk
LIQUIDBEES,8.133148131080195e-09,9.906865087650237e-06,1531448.0420032311,0.0944558095991491,0,Low Risk
LIQUIDETF,2.4899179008916232e-11,7.0596496887999845e-06,102648.26252019386,0.0682159504513332,0,Low Risk
LLOYDS,0.0030175352425438,0.0406625730427673,50016.12903225807,2.6421368622348727,0,Low Risk
LLOYDSENGG,0.0039128159551622,0.0347154678313994,3294719.97,2.267076952219308,0,Low Risk
LODHA,0.0019972533527955,0.0354687851329933,1154805.9087078653,2.8854718490695266,0,Low Risk
LOKESHMACH,0.0022971444176789,0.0384080183418492,101335.96766370253,2.8345304086466605,0,Low Risk
LOTUSEYE,0.0013718485503143,0.0339120404580701,26314.421393841167,3.179737475788224,0,Medium Risk
LOVABLE,0.000814590498963,0.0343132585937626,83436.12236628849,3.6511157932034486,0,High Risk
LOYALTEX,-0.0009282863282241,0.0236608556779881,1231.5647668393783,3.1784698944417573,0,Medium Risk
LPDC,0.0014009182638047,0.037554934194588,75795.82128350934,3.2589156392749583,0,Medium Risk
LT,0.0009549279804278,0.0178729494878943,3059541.414910859,2.887163334047452,0,Low Risk
LTFOODS,0.0016371476655949,0.0289470832426529,1537962.642857143,2.871504375929772,0,Low Risk
LTGILTBEES,0.0003251006367075,0.0018518898084801,524907.2037037037,1.678283936679753,0,Low Risk
LTIM,0.0011785057816235,0.0220524690305025,337836.8330632091,2.9040898308603573,0,Low Risk
LTTS,0.0012745852542511,0.0232604481316755,248862.6231766613,2.8860174988721705,0,Low Risk
LUMAXIND,0.0005452144826355,0.0256008643669777,9382.645056726094,3.70568908696689,2,High Risk
LUMAXTECH,0.0013670504718014,0.030948201392292,166636.90194489466,3.095375145241041,0,Medium Risk
LUPIN,0.0007761196876589,0.0194469567725038,1930510.1353322528,3.1440095794800613,0,Medium Risk
LUXIND,0.000226875331027,0.0235081573377721,72046.40761750405,4.289332890740051,2,High Risk
LXCHEM,0.0009487939696309,0.0269249440090294,1628861.8608815428,3.283625237039713,0,Medium Risk
LYKALABS,0.0019365639719066,0.0360270059467233,137365.0218270008,2.927993594310669,0,Low Risk
LYPSAGEMS,0.0007406093227937,0.0358796589205373,57090.97978981407,3.7769571366577694,2,High Risk
M&M,0.0011008806270095,0.0213164448880775,3997412.084278768,2.931229892292876,0,Low Risk
M&MFIN,0.0004885749783926,0.0290477160504644,7016924.2576985415,3.919050613081151,2,High Risk
MAANALU,0.0019053695507851,0.0441653440827428,286297.53889789304,3.136517334668662,0,Medium Risk
MACPOWER,0.0021512160825261,0.0369828425221163,26068.470826580226,2.858074660195137,0,Low Risk
MADHAV,0.0003112619232659,0.0375164556726846,36391.622366288495,4.524207164357686,2,High Risk
MADHUCON,0.0009309872237855,0.0336656367500517,47022.36371168186,3.5161255775019264,0,High Risk
MADRASFERT,0.0018791722743436,0.0375526290893026,768070.4098625707,2.994426731762294,0,Medium Risk
MAESGETF,0.0001639784830169,0.008151748655846,41886.77857142857,3.461989916637881,0,High Risk
MAFANG,0.0008766528289944,0.016654625157178,627867.9655667145,2.89329851707652,0,Low Risk
MAFSETF,0.0003332110254429,0.009855050668531,202758.55535714285,3.1675339170069603,0,Medium Risk
MAGADSUGAR,0.0019847533201525,0.0368905754340979,52893.05348460292,2.928278313337552,0,Low Risk
MAGNUM,0.0027582567240853,0.0389666721601024,103540.55901639344,2.6832806445976995,0,Low Risk
MAHABANK,0.0016795302058109,0.0309847271852073,13612526.285251215,2.912988807383156,0,Low Risk
MAHAPEXLTD,0.0007151342548425,0.0328506441587641,10212.044425817268,3.7208842935103936,2,High Risk
MAHASTEEL,0.0001740656729462,0.031729209721216,39896.08164915117,4.76022577265695,2,High Risk
MAHEPC,0.0002953125957415,0.0282422000947276,118117.62911266202,4.2827959363554,2,High Risk
MAHESHWARI,-0.0001526208276338,0.032561798118053,103553.51944894652,4.866733640237033,2,High Risk
MAHKTECH,-0.0005185801784838,0.0228676389466612,796956.570652174,3.6367422907180176,0,High Risk
MAHLIFE,0.0009893436545715,0.0305237775030704,237039.3379254457,3.367996897812179,0,Medium Risk
MAHLOG,0.0002373454074586,0.0254487534008758,160613.7325769854,4.336483466422831,2,High Risk
MAHSCOOTER,0.0009432711840562,0.0223589524512948,8643.777147487845,3.1104698988881214,0,Medium Risk
MAHSEAMLES,0.000992192468682,0.0280690956984755,297244.50243111834,3.284654966829447,0,Medium Risk
MAITHANALL,0.0010478298257527,0.0296916611177453,74206.28849270665,3.290922990684814,0,Medium Risk
MAITREYA-SM,0.0113054707695503,0.1084856047529541,71793.54838709677,2.352490494235299,0,Low Risk
MALLCOM,0.0004174027693222,0.0268749129006271,7736.255813953488,3.969196180921568,2,High Risk
MALUPAPER,0.001037806699063,0.036601566262444,77248.27970897332,3.501601464059467,0,High Risk
MAM150ETF,0.0011708281339622,0.0131310718213027,396498.1618852459,2.427691377267684,0,Low Risk
MAMFGETF,0.0010232409417309,0.011100519578379,13665.189024390244,2.387163436676273,0,Low Risk
MAN50ETF,0.0007873112831238,0.0187241643852125,50197.42429149798,3.0956743071617505,0,Medium Risk
MANAKALUCO,0.0019773057812694,0.0400953557564046,103506.0680713128,3.0107004236243355,0,Medium Risk
MANAKCOAT,0.0021731320900425,0.0372028579935526,96308.88006482982,2.85453398528174,0,Low Risk
MANAKSIA,0.0014901042485463,0.0318174667687931,144893.89870340357,3.0449829722547594,0,Medium Risk
MANAKSTEEL,0.0018512567985525,0.0393752674535527,151245.1778496362,3.053030850485153,0,Medium Risk
MANALIPETC,0.0012895755948035,0.0317630451280987,742825.1555915722,3.1721233969636944,0,Medium Risk
MANAPPURAM,0.0007083797524501,0.0281268989632147,7443236.785251215,3.577784907670308,0,High Risk
MANGALAM,0.0012451498276129,0.0320953463258486,74077.52627324172,3.213262222386982,0,Medium Risk
MANGCHEFER,0.0015370169988625,0.0338147758438875,637739.244732577,3.0752981430521653,0,Medium Risk
MANGLMCEM,0.0012916555451891,0.0278126715312519,89541.4262560778,3.043822807722945,0,Medium Risk
MANINDS,0.0020056006618058,0.0341439156650544,359950.0129659643,2.845825262048086,0,Low Risk
MANINFRA,0.0019927773653679,0.0326849398248238,1089508.2682333873,2.8104848043229342,0,Low Risk
MANKIND,0.0022181454018095,0.0213420062694926,757169.0390243903,2.323024798762754,0,Low Risk
MANOMAY,0.001930013762463,0.0328131737815315,10615.737037037035,2.842815066159912,0,Low Risk
MANORAMA,0.0019314690249489,0.0265244640034088,8766.386473429951,2.643105537413456,0,Low Risk
MANORG,-0.0011979848725509,0.03208593401732,18174.0554592721,3.2472613498906324,0,Medium Risk
MANUGRAPH,0.0006028788534581,0.0394014345959756,32306.565076798703,4.044054625806767,2,High Risk
MANXT50,0.0008222233513985,0.0157373626575312,5889.244575936884,2.8939536251522884,0,Low Risk
MANYAVAR,0.000387950501309,0.0198393731197531,238739.25494071143,3.729507282216263,2,High Risk
MAPMYINDIA,0.0007698295286247,0.0242765565802724,229506.95220588235,3.3641722233801774,0,Medium Risk
MARALOVER,0.0013841376575376,0.0342077878245407,43958.58427876824,3.1800905846439966,0,Medium Risk
MARATHON,0.0018556246044575,0.0366605749145372,69625.0510534846,2.9829622319069022,0,Low Risk
MARICO,0.0004746277305366,0.0152264708928964,2068923.2820097243,3.31411234375296,0,Medium Risk
MARINE,0.0010271531411196,0.0376264536806924,414334.08039376535,3.5375287210456743,0,High Risk
MARKSANS,0.0019279604991733,0.0331838311041261,2329542.7755267425,2.854350407423872,0,Low Risk
MARSHALL,0.0014469766970118,0.046273177999799,83932.9347614411,3.431144688869652,0,Medium Risk
MARUTI,0.000567980020197,0.0196927495034921,857967.1012965965,3.417105038040245,0,Medium Risk
MASFIN,0.0003211339351476,0.0328879110091746,168913.5153970827,4.370633340205496,2,High Risk
MASKINVEST,0.0016808856578182,0.0381280271392364,702.1657458563536,3.1094888761890296,0,Medium Risk
MASPTOP50,0.0005452085314912,0.0116609046799117,205989.4685430464,2.948277857767943,0,Low Risk
MASTEK,0.0020528176388847,0.0304825172671875,137006.98622366288,2.7186180803503626,0,Low Risk
MATRIMONY,0.0006246606410005,0.0286861892043834,27350.73662884927,3.7034154637156,2,High Risk
MAWANASUG,0.0012555683751966,0.036363394328303,230616.8808752026,3.3259421260093784,0,Medium Risk
MAXESTATES,-0.0002947644060725,0.0235546379763766,126086.36046511628,4.105409503174403,2,High Risk
MAXHEALTH,0.0025462555835108,0.0247518468097111,2165318.881142857,2.33732810183818,0,Low Risk
MAXIND,0.0017723040435586,0.0258814928122167,258590.65632183908,2.696202873166297,0,Low Risk
MAYURUNIQ,0.0006364189262559,0.0270649855502749,99327.78282009724,3.631042669058714,0,High Risk
MAZDA,0.0015384603744595,0.0291533503639917,13057.380875202593,2.93349176468073,0,Low Risk
MAZDOCK,0.0034368489860092,0.0306996972458691,2018068.1333333333,2.270057462980003,0,Low Risk
MBAPL,0.0024228863225103,0.0474460559758654,44161.23257698541,2.985998046232015,0,Low Risk
MBECL,0.000394617833652,0.034560220252198,120947.95391705068,4.260883505616095,2,High Risk
MBLINFRA,0.0016931747452766,0.0360992323799661,141585.1624898949,3.0507631027209494,0,Medium Risk
MCDOWELL-N,0.0007683320906842,0.0191337102890331,1879162.202593193,3.1370154318636607,0,Medium Risk
MCL,-0.0008666383744104,0.0418116670643816,54472.09891031015,3.789961911763553,2,High Risk
MCLEODRUSS,-4.940714539090415e-05,0.0387675359556598,797355.6224737267,5.562509891273412,2,High Risk
MCX,0.0016402331867489,0.0251428370112759,552905.7770597738,2.7374776081888883,0,Low Risk
MEDANTA,0.0039102042375659,0.0200574503634381,703802.6645962733,1.7920266342085476,0,Low Risk
MEDIASSIST,0.0043873678623452,0.0327224328054746,1396732.111111111,2.1153058777283507,0,Low Risk
MEDICAMEQ,0.0002496485898581,0.031111657173252,22193.998278829604,4.499585060121519,2,High Risk
MEDICO,0.0013983566799896,0.0472287026613945,258370.12045454545,3.481865548190154,0,High Risk
MEDPLUS,-0.0006059148130755,0.0236119037417977,245357.23062730627,3.5394700656308085,0,High Risk
MEGASOFT,0.0027796778437807,0.0379438083238472,162955.08663967613,2.6515791290628883,0,Low Risk
MEGASTAR,0.0026847085765268,0.0321313498027622,23603.375494071148,2.528803621345441,0,Low Risk
MELSTAR,0.0023211777735821,0.0340891171446203,4810.306142034549,2.7133401682974947,0,Low Risk
MENONBE,0.0008557473724752,0.030251263613189,110729.8241491086,3.485904436235827,0,High Risk
MEP,-8.219533550050163e-05,0.0379901861424415,563621.2884927066,5.34478815163299,2,High Risk
MERCATOR,-0.00119605792825,0.0350362120906778,674296.0833333334,3.3333790329437107,0,Medium Risk
METALFORGE,-0.0002650683182387,0.0328844928003144,14534.889248181084,4.511712337230173,2,High Risk
METROBRAND,0.0018195738041011,0.0238122985921066,292384.8158379374,2.595627210214434,0,Low Risk
METROPOLIS,0.0007398082650158,0.0250642172053894,229808.4507042253,3.428980049328955,0,Medium Risk
MFSL,0.001026561351565,0.0252721003394827,1177263.3443815685,3.154143373830868,0,Medium Risk
MGEL,0.0004462086622255,0.0409245280795468,243791.4351145038,4.3297422507525045,2,High Risk
MGL,0.0006254260341665,0.0209012379868992,647661.5470016208,3.3949231621917075,0,Medium Risk
MHLXMIRU,0.0034886748098379,0.0421468522159929,57609.63583815029,2.54509239190673,0,Low Risk
MHRIL,0.0009005825200423,0.0263502306642354,289285.51253031526,3.308163910497267,0,Medium Risk
MICEL,0.0130283841491487,0.3354470519269916,170638.46301925025,3.2790780509277644,0,Medium Risk
MID150BEES,0.0012896752129596,0.007785763306798,337433.3333333333,1.88746012776881,0,Low Risk
MIDHANI,0.0012976067382139,0.0271818557884404,808212.553484603,3.017927065298484,0,Medium Risk
MINDACORP,0.0012940938376673,0.0308289522225591,846314.2593192869,3.140437287231216,0,Medium Risk
MINDSPACE-RR,0.000179498879191,0.0101409706168753,271531.9118644068,3.618529088959118,0,High Risk
MINDTECK,0.0021612188285626,0.0386052907263684,53594.86187399031,2.894406917745206,0,Low Risk
MIRCELECTR,0.0007324516520273,0.03803891657868,665192.9935170178,3.843638078874052,2,High Risk
MIRZAINT,0.0014483767898817,0.0443334209022314,872823.1924009701,3.38886132410618,0,Medium Risk
MITCON,0.0011736812842638,0.028712437207946,22210.909238249595,3.158823201134574,0,Medium Risk
MITTAL,-0.0014804121501117,0.0464778315767475,714540.3992805756,3.414728018772642,0,Medium Risk
MMFL,0.0007958271476526,0.0269810556102451,26773.50648298217,3.43780557056766,0,Medium Risk
MMP,0.0009947452060357,0.0352995409016451,33682.06645056726,3.503890139616684,0,High Risk
MMTC,0.001439165298737,0.0364288310738005,4204397.612772837,3.2055033484775746,0,Medium Risk
MODIRUBBER,0.0010703683710362,0.0294842995171233,2592.2357019064125,3.265466401005221,0,Medium Risk
MODISONLTD,0.0014315440257936,0.031900320533642,100773.83641536272,3.0832330801892285,0,Medium Risk
MOGSEC,0.0002083529820067,0.008710999319248,16019.7106918239,3.3758826312808936,0,Medium Risk
MOHEALTH,0.001201138979223,0.014791254513855,10182.510256410256,2.5151066877561914,0,Low Risk
MOHITIND,0.0014076826425467,0.036561663362766,31644.877408056043,3.228835593306766,0,Medium Risk
MOIL,0.0006962131109315,0.0239177508216003,699484.3800648298,3.4352568269560986,0,Medium Risk
MOKSH,0.001664237151426,0.0484892657251032,380733.7502487562,3.3493618653629302,0,Medium Risk
MOL,0.0005261768734946,0.028424755630406,1280390.8853503184,3.837172985016706,2,High Risk
MOLDTECH,0.0019045175213048,0.0353158173524066,128896.20340356564,2.9241349549276694,0,Low Risk
MOLDTKPAC,0.0012030760341091,0.0227121227711042,54878.54132901134,2.913959263903642,0,Low Risk
MOLOWVOL,-0.0006757166691669,0.0390823001202312,19863.394129979035,3.939291501664671,2,High Risk
MOM100,0.0009283094861347,0.0132033783147247,123039.5379644588,2.6275548354263063,0,Low Risk
MOM50,0.0006828884242165,0.0122127454339843,4485.23751023751,2.809378534940297,0,Low Risk
MOMENTUM,0.001042998025972,0.012814015949884,36838.10498687664,2.5023275181244142,0,Low Risk
MOMOMENTUM,-0.0006504705971804,0.0385360760961829,31320.84752475248,3.957936943262197,2,High Risk
MON100,0.0132055101937294,0.3629118556619282,289972.63085621974,3.341988827324557,0,Medium Risk
MONARCH,0.0031936485527176,0.0361760725334492,187266.0037453184,2.483537890273843,0,Low Risk
MONQ50,-0.0001704250425212,0.0130040352126836,26981.766666666663,3.893602233786946,2,High Risk
MONTECARLO,0.000840131986649,0.0288643230643045,70023.27714748784,3.456392882937841,0,High Risk
MOQUALITY,0.0007797465648429,0.0149060259911037,2128.614973262032,2.8872304707075185,0,Low Risk
MORARJEE,0.0007182695672409,0.0391434570849795,44504.18851132686,3.8884856147247344,2,High Risk
MOREPENLAB,0.0014798867366845,0.0377656115554096,3407026.3748987853,3.215028407766706,0,Medium Risk
MOTHERSON,0.0006311226394485,0.0311397107291726,24664164.998379253,3.77486534096768,2,High Risk
MOTILALOFS,0.0011695523203604,0.025958174100174,224007.056726094,3.0655714731365977,0,Medium Risk
MOTISONS,0.0133958841833835,0.0588710708562003,2601600.695652174,1.6793650094386654,0,Low Risk
MOTOGENFIN,0.0005740153855839,0.041175290297277,14088.301224489796,4.128577547239657,2,High Risk
MPHASIS,0.001009707124023,0.0218314982514715,493197.7431118314,3.028838526746467,0,Medium Risk
MPSLTD,0.0013775970401846,0.0309800043996784,24939.7414910859,3.0895175197835654,0,Medium Risk
MRF,0.0008944856452296,0.0167894878061404,13323.166936790924,2.8838272987733253,0,Low Risk
MRO-TEK,0.0012510877976915,0.0382553882324628,24315.674230145865,3.378082596949978,0,Medium Risk
MRPL,0.001459613862547,0.0321581730909125,4413266.39450283,3.0735872342787065,0,Medium Risk
MSPL,0.0010934949346206,0.0331069537577748,475972.0088924818,3.3582725128481083,0,Medium Risk
MSTCLTD,0.0023859652293216,0.0368104657784702,561626.2300739523,2.7604726943058515,0,Low Risk
MSUMI,0.0005393510952969,0.0229971420529586,6474928.445833334,3.610093368136496,0,High Risk
MTARTECH,0.0011151237554685,0.0260590668327341,285003.6321525886,3.111094927361016,0,Medium Risk
MTEDUCARE,-0.00157632554095,0.0365358377550454,199960.46160064675,3.1265496557783887,0,Medium Risk
MTNL,0.0016864444580038,0.040185710320314,4002601.392712551,3.1567791087856225,0,Medium Risk
MUFTI,-0.007194461525472,0.02123986140657,1278993.0,1.363992311017194,0,Low Risk
MUKANDLTD,0.0014369336630099,0.0336593406122862,148958.27714748785,3.1311509289708472,0,Medium Risk
MUKTAARTS,0.0010795944728748,0.0321374100380346,32786.10105092967,3.340897200269028,0,Medium Risk
MUNJALAU,0.0008055567291131,0.0308947926835221,313047.19448946515,3.5586826316756515,0,High Risk
MUNJALSHOW,0.0002713366332299,0.0242147334195185,92618.1166936791,4.192826285122303,2,High Risk
MURUDCERA,0.0013213974349995,0.0364667389254043,142715.23095623986,3.282997541444631,0,Medium Risk
MUTHOOTCAP,-0.000435608474401,0.0282770316823503,48971.18512530316,3.98516602822048,2,High Risk
MUTHOOTFIN,0.0009411591978353,0.0232866120064574,1251354.961102107,3.1512838399699348,0,Medium Risk
MUTHOOTMF,-0.0030445667470751,0.0199032034614186,841598.4255319149,1.9918929062185493,0,Low Risk
MVGJL,0.0021122091015438,0.0348948283937859,374783.48039215687,2.819815031798045,0,Low Risk
NACLIND,0.0011141562045541,0.0296583910988185,170421.56077795787,3.235817998545906,0,Medium Risk
NAGAFERT,0.0010361935417175,0.0335976768840559,903969.97454844,3.4200316268279463,0,Medium Risk
NAGREEKCAP,0.0011157689078017,0.0394178747028974,6796.703768624014,3.509219661262988,0,High Risk
NAGREEKEXP,0.0012807413281759,0.0426512075030884,29599.812955465582,3.462294930967269,0,High Risk
NAHARCAP,0.0016165059084059,0.0345830212951047,21626.636142625608,3.051513940455575,0,Medium Risk
NAHARINDUS,0.0014267655108616,0.0327364488870776,65379.15036378335,3.110920859667748,0,Medium Risk
NAHARPOLY,0.0019464820236317,0.037480588706891,58161.79497568882,2.960863539167668,0,Low Risk
NAHARSPING,0.0015242839648969,0.0312047769282117,50377.081037277145,3.0062470442737657,0,Medium Risk
NAM-INDIA,0.0011164487818764,0.0245510169579051,1098505.422204214,3.053176898837922,0,Medium Risk
NARMADA,0.0014298821003397,0.0445320182297137,60681.65170556553,3.404795477416243,0,Medium Risk
NATCOPHARM,0.0006518703411299,0.0199464156745929,418457.9006462036,3.315242284278596,0,Medium Risk
NATHBIOGEN,-0.0001666535274068,0.0283459192409702,52838.51620745543,4.675651341933125,2,High Risk
NATIONALUM,0.0012103180824253,0.0276413843040749,18662257.528363045,3.095359087908741,0,Medium Risk
NAUKRI,0.0012079033493983,0.0254105575083821,423334.0364667747,3.016929385973777,0,Medium Risk
NAVA,0.0017832516555405,0.0331752477709287,755304.1482982172,2.924018191609139,0,Low Risk
NAVINFLUOR,0.0015406641964036,0.0241104916061477,178435.48541329012,2.753378353984646,0,Low Risk
NAVKARCORP,0.0015049166809784,0.0397071872797205,1097145.9620048504,3.2480836880665502,0,Medium Risk
NAVNETEDUL,0.0005598621578846,0.0237320321035261,320108.876012966,3.6099751921706233,0,High Risk
NAZARA,-0.0004999965902649,0.0320126004643528,575692.5013812155,3.9955299331266967,2,High Risk
NBCC,0.0012281074542325,0.0329663187104578,13734749.522617124,3.251227876367188,0,Medium Risk
NBIFIN,0.0006831972335962,0.0259461785275712,1044.2982171799028,3.530133896338996,0,High Risk
NCC,0.0012922828441554,0.0331956554298733,9826125.572352463,3.212560282578219,0,Medium Risk
NCLIND,0.0007048978765376,0.0261199679772916,234018.3176661264,3.510090111868981,0,High Risk
NDGL,0.0015642470043461,0.0361924461131282,589.6361426256078,3.1244350254498503,0,Medium Risk
NDL,0.0012609387394076,0.0362158084191249,276216.4400324149,3.318210721256708,0,Medium Risk
NDRAUTO,0.0031885530845527,0.04007138725936,31703.79349046016,2.5790883051869904,0,Low Risk
NDTV,0.0022636015176254,0.037117682937525,329989.1932093775,2.815640225789662,0,Low Risk
NECCLTD,0.0019135358120527,0.0408982106692105,244839.38237671787,3.0592533120844267,0,Medium Risk
NECLIFE,0.0012617441489158,0.0372303749109693,701194.7502021019,3.344281745658823,0,Medium Risk
NELCAST,0.0012013473484879,0.0343446218843047,303647.801458671,3.3102359258022616,0,Medium Risk
NELCO,0.0013349057258616,0.0312173178344405,148796.61507293355,3.124813805532613,0,Medium Risk
NEOGEN,0.0017383451443063,0.0281970794760056,64569.08123953099,2.7935117168754444,0,Low Risk
NESCO,0.0007142784971633,0.0210609352833351,94761.6677471637,3.2908070424055667,0,Medium Risk
NESTLEIND,0.0001195072443954,0.0294728329064476,870584.3055105348,4.907259148097794,2,High Risk
NETF,0.0008120372545761,0.0189585091778435,8942.21687763713,3.0813129969852224,0,Medium Risk
NETFCONSUM,0.0003739861516958,0.0110005089817918,5409.57183908046,3.186703931442347,0,Medium Risk
NETFDIVOPP,0.0005387973300504,0.0170384400482289,2591.3860153256705,3.320445830398429,0,Medium Risk
NETFLTGILT,0.0001880802824689,0.009576968408198,19917.70397404704,3.5335141542803155,0,High Risk
NETFNIF100,0.0008157102584224,0.0275100882385547,1815.41091954023,3.4353524067154555,0,Medium Risk
NETWEB,0.0046483279479901,0.0294759279038554,302362.20805369125,1.9751420829873296,0,Low Risk
NETWORK18,0.0015015721559793,0.0345896435660598,2371860.985448666,3.1178306854730096,0,Medium Risk
NEULANDLAB,0.0024124644696435,0.0346873845989203,63920.73095623987,2.6950405721243813,0,Low Risk
NEWGEN,0.0013811944075742,0.0316636459690624,306235.11993517017,3.1080382653255074,0,Medium Risk
NEXTMEDIA,-0.000500213381651,0.0376471762864269,19487.786432160803,4.154545364876383,2,High Risk
NFL,0.0013089659653135,0.0315450909209535,3191982.9562398703,3.152258298448313,0,Medium Risk
NGIL,0.0001980095756532,0.0345402601932315,53306.2312599681,4.761346148477446,2,High Risk
NGLFINE,0.0006097280735476,0.028636907940767,5701.963325183374,3.7220513008092695,2,High Risk
NH,0.0016904354477806,0.0220283190716971,282534.37034035655,2.5880144181999025,0,Low Risk
NHPC,0.0013107473834935,0.0220538626183503,15269971.482982172,2.811373705514596,0,Low Risk
NIACL,0.0007671397304288,0.0318727166259258,1125654.6466774717,3.6311483342843127,0,High Risk
NIBL,0.0010081423699604,0.0358758624378522,20666.94974874372,3.5078004438683137,0,High Risk
NIF100BEES,0.0006590581781615,0.006555072968619,17315.561728395063,2.265485103945548,0,Low Risk
NIFTYBEES,-6.920749395898795e-05,0.0279135195533285,2318877.496320524,5.111784233763755,2,High Risk
NIFTYIETF,0.0006793019442096,0.011417282674154,273692.8288288288,2.750512666551977,0,Low Risk
NIFTYQLITY,0.0002704875228453,0.0123511086936218,63337.33595800525,3.536236550098716,0,High Risk
NIITLTD,0.0013788465255679,0.0392687826738169,1020319.961102107,3.316135249548698,0,Medium Risk
NIITMTS,0.0026298519881572,0.0308586675499555,263602.78014184395,2.5099369372349427,0,Low Risk
NILAINFRA,0.0011306995611077,0.0389724665260944,690047.7868719611,3.486362994335729,0,High Risk
NILASPACES,0.0013975724689988,0.0387184781934694,352552.238480194,3.2904207429905306,0,Medium Risk
NILKAMAL,0.0004875951803954,0.0202957950621666,15128.130470016207,3.570671154675053,0,High Risk
NINSYS,0.0052832920674251,0.0347367246145184,6253.488095238095,2.008575283417441,0,Low Risk
NIPPOBATRY,0.0005943477232137,0.0352825522774851,15490.836304700162,3.9476594677130006,2,High Risk
NIRAJ,0.0006718901057186,0.0297766263371718,56292.47635933806,3.678229212026415,2,High Risk
NIRAJISPAT,0.0,0.0,0.0,0.0,0,Low Risk
NITCO,0.0009536969902917,0.0340696120433721,143062.8763136621,3.50656006180911,0,High Risk
